,Year,District,Province,Spare,Length,Width,Amenities,Direction,Price
3439,2022,673,68,190.0,38.0,5.0,0,0,949.0
3440,2022,680,68,9014.0,1802.8,5.0,0,0,5500.0
3441,2022,673,68,110.0,22.0,5.0,0,0,900.0
3442,2022,672,68,10000.0,2000.0,5.0,0,0,22000.0
3443,2022,680,68,150.0,30.0,5.0,0,0,900.0
3444,2022,673,68,213.0,7.0,30.0,1,0,800.0
3445,2022,676,68,1000.0,70.0,17.0,0,0,909.0
3446,2022,672,68,300.0,15.0,16.0,1,3,29000.0
3447,2022,679,68,3000.0,30.0,100.0,1,0,365.0
3448,2022,680,68,120.0,20.0,6.0,1,0,1200.0
3449,2022,680,68,100.0,20.0,5.0,1,0,600.0
3450,2022,680,68,100.0,13.0,6.0,0,0,7000.0
3451,2022,680,68,150.0,30.0,5.0,1,0,900.0
3452,2022,673,68,750.0,30.0,25.0,1,0,1880.0
3453,2022,673,68,1000.0,200.0,5.0,0,0,600.0
3454,2022,673,68,2443.0,488.6,5.0,1,2,2330.0
3455,2022,672,68,237.0,25.0,10.0,0,0,9700.0
3456,2022,672,68,432.0,20.0,13.0,0,0,14000.0
3457,2022,673,68,180.0,36.0,5.0,0,0,939.0
3458,2022,673,68,150.0,30.0,5.0,0,3,610.0
3459,2022,680,68,500.0,100.0,5.0,0,0,3500.0
3460,2022,673,68,1800.0,360.0,5.0,0,0,4250.0
3461,2022,680,68,130.0,5.0,22.0,1,0,1000.0
3462,2022,680,68,200.0,40.0,5.0,0,0,610.0
3463,2022,680,68,200.0,40.0,5.0,1,0,700.0
3464,2022,680,68,1028.0,50.0,20.0,0,0,2200.0
3465,2022,678,68,2800.0,60.0,46.0,0,0,6160.0
3466,2022,672,68,4000.0,800.0,5.0,0,0,12000.0
3467,2022,680,68,250.0,50.0,5.0,0,0,700.0
3468,2022,673,68,548.0,10.0,54.8,1,0,1290.0
3469,2022,673,68,150.0,5.0,30.0,1,0,1050.0
3470,2022,680,68,150.0,30.0,5.0,1,0,655.0
3471,2022,680,68,240.0,8.0,40.0,1,0,1000.0
3472,2022,675,68,2100.0,50.0,41.0,1,0,560.0
3473,2022,680,68,200.0,40.0,5.0,0,0,4500.0
3474,2022,678,68,507.0,50.0,14.0,0,0,3400.0
3475,2022,680,68,150.0,5.0,30.0,1,0,650.0
3476,2022,680,68,200.0,35.0,5.0,0,0,1000.0
3477,2022,680,68,170.0,34.0,5.0,1,0,935.0
3478,2022,672,68,240.0,48.0,5.0,1,2,6000.0
3479,2022,680,68,172.0,35.0,5.0,1,3,1250.0
3480,2022,680,68,921.0,92.0,10.0,1,0,1320.0
3481,2022,673,68,10000.0,2000.0,5.0,0,0,25000.0
3482,2022,673,68,2839.0,567.8,5.0,0,0,11000.0
3483,2022,673,68,1000.0,200.0,5.0,0,0,5500.0
3484,2022,673,68,3020.0,604.0,5.0,0,0,6200.0
3485,2022,673,68,994.0,198.8,5.0,0,0,6300.0
3486,2022,673,68,3500.0,700.0,5.0,0,0,30000.0
3487,2022,676,68,353.0,35.0,10.0,1,0,1490.0
3488,2022,680,68,187.0,37.4,5.0,1,0,1500.0
3489,2022,673,68,424.0,84.8,5.0,0,0,685.0
3490,2022,673,68,3150.0,630.0,5.0,0,0,850.0
3491,2022,673,68,115.0,5.0,23.0,1,1,1400.0
3492,2022,673,68,180.0,36.0,5.0,0,0,949.0
3493,2022,680,68,1018.0,50.0,20.0,0,0,2200.0
3494,2022,680,68,180.0,6.0,30.0,1,0,1200.0
3495,2022,673,68,705.0,141.0,5.0,0,0,820.0
3496,2022,672,68,233.0,46.6,5.0,1,3,6100.0
3497,2022,673,68,1621.0,324.2,5.0,0,0,2900.0
3498,2022,680,68,200.0,40.0,5.0,0,0,700.0
3499,2022,675,68,3400.0,45.0,80.0,1,0,670.0
3500,2022,680,68,1082.0,108.0,10.0,1,0,6490.0
3501,2022,673,68,1677.0,335.4,5.0,0,0,3700.0
3502,2022,673,68,1020.0,100.0,10.0,1,0,6000.0
3503,2022,673,68,2000.0,400.0,5.0,0,0,1500.0
3504,2022,672,68,341.0,28.416666666666668,12.0,1,3,9600.0
3505,2022,680,68,204.0,40.8,5.0,0,0,850.0
3506,2022,673,68,1129.0,225.8,5.0,0,0,1700.0
3507,2022,673,68,1000.0,200.0,5.0,0,0,1900.0
3508,2022,673,68,1000.0,200.0,5.0,0,0,3500.0
3509,2022,678,68,1200.0,240.0,5.0,0,0,18000.0
3510,2022,672,68,55.0,11.0,5.0,0,0,6500.0
3511,2022,673,68,1600.0,320.0,5.0,0,0,1600.0
3512,2022,673,68,200.0,40.0,5.0,0,0,720.0
3513,2022,680,68,240.0,40.0,6.0,0,0,300.0
3514,2022,673,68,1000.0,200.0,5.0,0,0,720.0
3515,2022,673,68,1000.0,200.0,5.0,0,0,900.0
3516,2022,673,68,507.0,101.4,5.0,0,0,1050.0
3517,2022,672,68,123.0,24.6,5.0,1,2,6500.0
3518,2022,678,68,296.0,27.0,11.0,1,4,2900.0
3519,2022,672,68,1000.0,200.0,5.0,1,2,7200.0
3520,2022,672,68,200.0,40.0,5.0,0,0,6000.0
3521,2022,680,68,170.0,35.0,5.0,1,0,870.0
3522,2022,672,68,42.0,8.4,5.0,0,3,6500.0
3523,2022,680,68,180.0,30.0,6.0,1,0,1260.0
3524,2022,673,68,1000.0,200.0,5.0,0,0,2000.0
3525,2022,672,68,1170.0,55.0,20.0,0,0,1500.0
3526,2022,680,68,240.0,40.0,6.0,0,0,300.0
3527,2022,676,68,1126.0,225.2,5.0,0,0,3600.0
3528,2022,680,68,240.0,40.0,6.0,0,0,300.0
3529,2022,680,68,240.0,40.0,6.0,0,0,1600.0
3530,2022,673,68,160.0,8.0,20.0,1,2,1600.0
3531,2022,672,68,1150.0,46.0,25.0,1,0,600.0
3532,2022,679,68,8430.0,200.0,30.0,0,0,6000.0
3533,2022,672,68,650.0,130.0,5.0,1,2,30500.0
3534,2022,673,68,140.0,28.0,5.0,0,0,1000.0
3535,2022,680,68,200.0,35.0,5.0,0,0,1000.0
3536,2022,680,68,240.0,40.0,6.0,0,0,300.0
3537,2022,677,68,500.0,35.0,15.0,0,0,800.0
3538,2022,680,68,150.0,25.0,6.0,0,0,1500.0
3539,2022,680,68,120.0,20.0,6.0,1,0,1200.0
3540,2022,672,68,360.0,72.0,5.0,0,0,10000.0
3541,2022,680,68,174.0,34.8,5.0,0,0,1200.0
3542,2022,672,68,1249.0,249.8,5.0,0,0,25000.0
3543,2022,672,68,326.0,65.2,5.0,0,0,12000.0
3544,2022,673,68,5000.0,1000.0,5.0,0,0,7000.0
3545,2022,673,68,512.0,51.0,10.0,1,0,870.0
3546,2022,672,68,1440.0,288.0,5.0,0,0,45000.0
3547,2022,680,68,240.0,40.0,6.0,0,0,300.0
3548,2022,672,68,269.0,53.8,5.0,1,2,22500.0
3549,2022,673,68,100.0,20.0,5.0,1,3,500.0
3550,2022,672,68,330.0,66.0,5.0,0,0,18000.0
3551,2022,675,68,106.9,14.2,7.5,1,0,4700.0
3552,2022,676,68,485.0,80.0,6.0,0,0,2850.0
3553,2022,680,68,174.0,34.8,5.0,0,0,1200.0
3554,2022,680,68,176.0,37.0,5.0,1,0,550.0
3555,2022,680,68,150.0,30.0,5.0,1,3,1400.0
3556,2022,680,68,240.0,40.0,6.0,0,0,900.0
3557,2022,679,68,1005.0,201.0,5.0,0,0,1000.0
3558,2022,678,68,14000.0,2800.0,5.0,0,0,42000.0
3559,2022,672,68,110.0,14.0,4.7,0,0,5500.0
3560,2022,677,68,175.0,25.0,7.0,0,1,780.0
3561,2022,680,68,954.0,190.8,5.0,0,0,797.98
3562,2022,672,68,105.0,21.0,5.0,1,3,1800.0
3563,2022,672,68,117.0,23.4,5.0,1,3,6500.0
3564,2022,680,68,150.0,30.0,5.0,1,3,1400.0
3565,2022,672,68,200.0,40.0,5.0,1,3,7200.0
3566,2022,673,68,224.0,20.0,40.0,1,0,896.0
3567,2022,680,68,174.0,34.8,5.0,0,0,1200.0
3568,2022,673,68,118.0,24.0,5.0,1,3,1100.0
3569,2022,677,68,500.0,35.0,15.0,0,0,800.0
3570,2022,673,68,300.0,30.0,10.0,1,0,180.0
3571,2022,680,68,200.0,5.0,40.0,1,0,1200.0
3572,2022,678,68,150.0,15.0,10.0,0,0,1600.0
3573,2022,680,68,200.0,40.0,5.0,0,0,4500.0
3574,2022,677,68,500.0,35.0,15.0,0,0,800.0
3575,2022,677,68,1005.0,201.0,5.0,0,0,1000.0
3576,2022,676,68,651.0,65.1,10.0,0,0,1630.0
3577,2022,680,68,500.0,26.0,20.0,1,0,1140.0
3578,2022,680,68,954.0,190.8,5.0,0,0,797.98
3579,2022,672,68,65.0,13.0,5.0,1,2,550.0
3580,2022,678,68,150.0,15.0,10.0,0,0,1600.0
3581,2022,680,68,150.0,5.0,30.0,1,2,1050.0
3582,2022,680,68,200.0,40.0,5.0,0,0,1020.0
3583,2022,673,68,2150.0,55.0,40.0,1,0,490.0
3584,2022,680,68,136.5,27.3,5.0,1,0,846.3
3585,2022,673,68,165.0,33.0,5.0,0,0,935.0
3586,2022,672,68,412.0,82.4,5.0,1,3,9000.0
3587,2022,672,68,90.0,18.0,5.0,1,2,470.0
3588,2022,672,68,180.0,28.6,6.3,0,0,3000.0
3589,2022,672,68,2500.0,500.0,5.0,1,3,55000.0
3590,2022,680,68,200.0,35.0,5.0,0,0,1000.0
3591,2022,680,68,203.0,40.0,5.0,1,0,550.0
3592,2022,673,68,455.0,57.0,8.0,1,2,1850.0
3593,2022,672,68,8000.0,1600.0,5.0,1,3,51200.0
3594,2022,680,68,496.0,49.0,10.0,1,0,1400.0
3595,2022,673,68,125.0,25.0,5.0,0,0,500.0
3596,2022,680,68,240.0,48.0,5.0,0,0,2000.0
3597,2022,672,68,360.0,72.0,5.0,1,2,10800.0
3598,2022,680,68,165.0,33.0,5.0,0,0,900.0
3599,2022,680,68,150.0,30.0,5.0,0,0,900.0
3600,2022,680,68,297.0,29.0,10.0,1,0,1490.0
3601,2022,673,68,297.9,29.0,10.0,1,0,699.0
3602,2022,680,68,200.0,40.0,5.0,0,0,700.0
3603,2022,680,68,240.0,48.0,5.0,0,0,500.0
3604,2022,678,68,4000.0,800.0,5.0,0,0,6500.0
3605,2022,675,68,2100.0,420.0,5.0,1,0,270.0
3606,2022,680,68,954.0,190.8,5.0,0,0,797.98
3607,2022,673,68,590.0,118.0,5.0,0,0,605.0
3608,2022,673,68,1000.0,55.0,18.0,1,0,950.0
3609,2022,680,68,174.0,34.8,5.0,0,0,1200.0
3610,2022,676,68,1610.0,46.0,35.0,0,0,4700.0
3611,2022,680,68,175.0,35.0,5.0,0,0,700.0
3612,2022,678,68,500.0,20.0,25.0,1,0,5500.0
3613,2022,678,68,112.0,5.0,22.5,1,2,1200.0
3614,2022,689,70,300.0,60.0,5.0,0,0,868.0
3615,2022,697,70,250.0,50.0,5.0,1,0,660.0
3616,2022,689,70,120.0,24.0,5.0,0,0,2480.0
3617,2022,689,70,100.0,20.0,5.0,0,0,420.0
3618,2022,697,70,500.0,50.0,10.0,0,0,350.0
3619,2022,697,70,150.0,30.0,5.0,1,0,1050.0
3620,2022,692,70,163.0,32.0,5.0,1,0,615.0
3621,2022,695,70,1000.0,10.0,100.0,1,2,380.0
3622,2022,697,70,250.0,50.0,5.0,1,0,450.0
3623,2022,697,70,150.0,30.0,5.0,1,0,1500.0
3624,2022,688,70,110.0,6.0,18.0,1,0,550.0
3625,2022,695,70,250.0,60.0,5.0,1,4,650.0
3626,2022,692,70,150.0,30.0,5.0,1,0,450.0
3627,2022,694,70,200.0,40.0,5.0,0,0,550.0
3628,2022,697,70,240.0,51.0,5.0,1,4,750.0
3629,2022,692,70,150.0,30.0,5.0,1,0,420.0
3630,2022,695,70,250.0,50.0,5.0,1,4,790.0
3631,2022,696,70,600.0,25.0,24.0,1,4,650.0
3632,2022,697,70,255.0,5.0,45.0,1,3,660.0
3633,2022,695,70,1000.0,100.0,10.0,1,0,370.0
3634,2022,695,70,1000.0,100.0,10.0,1,3,550.0
3635,2022,694,70,250.0,50.0,5.0,1,0,750.0
3636,2022,695,70,200.0,40.0,5.0,1,3,1700.0
3637,2022,697,70,380.0,47.0,8.0,0,0,580.0
3638,2022,695,70,250.0,5.0,60.0,1,4,840.0
3639,2022,695,70,1000.0,50.0,20.0,1,2,500.0
3640,2022,697,70,250.0,5.0,50.0,1,4,819.0
3641,2022,689,70,1000.0,100.0,12.0,1,0,535.0
3642,2022,692,70,151.0,30.0,5.0,1,0,419.0
3643,2022,692,70,200.0,40.0,5.0,1,0,429.0
3644,2022,695,70,220.0,55.0,5.0,1,2,860.0
3645,2022,697,70,150.0,30.0,5.0,1,0,1100.0
3646,2022,689,70,114.0,5.0,23.0,1,0,1380.0
3647,2022,697,70,500.0,50.0,10.0,0,0,350.0
3648,2022,696,70,250.0,50.0,5.0,0,0,599.0
3649,2022,694,70,4000.0,100.0,5.0,1,0,750.0
3650,2022,692,70,268.0,50.0,5.0,1,0,589.6
3651,2022,697,70,360.0,60.0,6.0,0,0,1300.0
3652,2022,692,70,275.0,55.0,5.0,1,0,739.0
3653,2022,692,70,100.0,20.0,5.0,1,3,499.0
3654,2022,693,70,5300.0,46.0,88.0,1,0,3100.0
3655,2022,697,70,230.0,5.0,46.0,1,0,665.0
3656,2022,697,70,250.0,5.0,50.0,1,0,660.0
3657,2022,697,70,100.0,20.0,5.0,1,0,990.0
3658,2022,697,70,250.0,50.0,5.0,1,0,450.0
3659,2022,694,70,604.0,60.0,7.99,1,0,785.2
3660,2022,697,70,225.0,5.0,45.0,1,0,1160.0
3661,2022,696,70,250.0,50.0,5.0,0,0,599.0
3662,2022,697,70,220.0,44.0,5.0,1,0,650.0
3663,2022,692,70,163.0,40.0,5.0,1,0,625.0
3664,2022,692,70,300.0,60.0,5.0,1,0,620.0
3665,2022,694,70,500.0,50.0,10.0,1,2,690.0
3666,2022,697,70,235.0,47.0,5.0,1,0,400.0
3667,2022,697,70,225.0,45.0,5.0,1,0,1150.0
3668,2022,696,70,250.0,50.0,5.0,1,2,450.0
3669,2022,692,70,300.0,30.0,10.0,1,0,710.0
3670,2022,693,70,5300.0,46.0,88.0,0,0,3100.0
3671,2022,695,70,1000.0,100.0,10.0,1,2,900.0
3672,2022,697,70,215.0,5.0,43.0,1,3,530.0
3673,2022,692,70,150.0,30.0,5.0,1,0,380.0
3674,2022,693,70,300.0,55.0,5.0,1,0,250.0
3675,2022,697,70,200.0,40.0,5.0,1,0,840.0
3676,2022,697,70,1000.0,100.0,10.0,1,0,400.0
3677,2022,697,70,250.0,5.0,50.0,1,4,750.0
3678,2022,697,70,150.0,30.0,5.0,1,0,2380.0
3679,2022,697,70,42.0,32.0,15.0,1,0,580.0
3680,2022,689,70,100.0,20.0,5.0,1,4,999.91
3681,2022,697,70,1000.0,15.0,70.0,1,0,1000.0
3682,2022,697,70,451.6,10.0,43.05,1,0,2080.0
3683,2022,694,70,215.0,40.0,5.5,1,2,645.0
3684,2022,690,70,900.0,14.0,60.0,1,0,638.0
3685,2022,694,70,1000.0,20.0,50.0,1,0,639.0
3686,2022,697,70,230.0,45.0,5.0,1,0,790.0
3687,2022,694,70,250.0,45.0,5.0,1,3,790.0
3688,2022,695,70,250.0,5.0,50.0,1,4,660.0
3689,2022,694,70,1000.0,100.0,10.0,1,0,147.0
3690,2022,697,70,500.0,50.0,10.0,1,0,350.0
3691,2022,697,70,225.0,45.0,5.0,1,0,1140.0
3692,2022,692,70,11300.0,100.0,113.0,0,0,5500.0
3693,2022,694,70,604.0,8.0,69.99,1,0,785.2
3694,2022,692,70,230.0,50.0,5.0,1,0,448.0
3695,2022,695,70,1000.0,67.0,15.0,1,3,1400.0
3696,2022,695,70,140.0,5.0,28.0,1,0,1050.0
3697,2022,694,70,200.0,40.0,5.0,1,0,400.0
3698,2022,695,70,250.0,50.0,5.0,1,0,650.0
3699,2022,692,70,1006.0,77.0,13.0,1,0,419.0
3700,2022,697,70,200.0,5.0,40.0,1,0,800.0
3701,2022,690,70,1000.0,82.53,12.43,1,3,450.0
3702,2022,692,70,300.0,30.0,10.0,1,0,669.0
3703,2022,695,70,250.0,25.0,10.0,1,0,300.0
3704,2022,692,70,270.0,54.0,5.0,1,3,594.0
3705,2022,697,70,250.0,50.0,5.0,1,0,600.0
3706,2022,697,70,250.0,5.0,50.0,1,4,549.0
3707,2022,692,70,130.0,25.0,5.0,0,0,448.0
3708,2022,689,70,100.0,20.0,5.0,0,4,600.0
3709,2022,692,70,120.0,24.0,5.0,1,0,419.0
3710,2022,697,70,636.0,65.0,9.0,1,2,12500.0
3711,2022,695,70,218.0,43.0,5.0,1,0,750.0
3712,2022,694,70,200.0,40.0,5.0,1,0,500.0
3713,2022,695,70,1000.0,66.0,16.0,1,2,900.0
3714,2022,695,70,1000.0,100.0,10.0,1,0,390.0
3715,2022,692,70,268.0,53.6,5.0,0,0,589.6
3716,2022,697,70,250.0,50.0,5.0,1,0,660.0
3717,2022,695,70,1000.0,100.0,20.0,1,3,730.0
3718,2022,695,70,1000.0,15.0,70.0,1,0,400.0
3719,2022,694,70,240.0,50.0,5.5,0,0,940.0
3720,2022,692,70,268.0,53.6,5.0,1,0,590.0
3721,2022,697,70,2805.0,561.0,5.0,0,0,3670.0
3722,2022,697,70,150.0,30.0,5.0,1,0,1190.0
3723,2022,697,70,150.0,30.0,5.0,1,0,1190.0
3724,2022,692,70,250.0,50.0,5.0,1,0,660.0
3725,2022,695,70,1131.0,100.0,10.0,1,0,450.0
3726,2022,692,70,320.0,26.0,12.0,1,0,639.0
3727,2022,692,70,300.0,25.0,12.0,1,0,669.0
3728,2022,697,70,225.0,5.0,45.0,1,0,1160.0
3729,2022,695,70,1000.0,200.0,5.0,1,1,750.0
3730,2022,694,70,200.0,5.0,40.0,1,4,250.0
3731,2022,697,70,500.0,50.0,10.0,0,0,350.0
3732,2022,695,70,300.0,6.0,50.0,1,4,600.0
3733,2022,692,70,268.0,53.0,5.0,1,3,589.6
3734,2022,692,70,315.0,30.0,10.0,1,0,639.0
3735,2022,694,70,200.0,20.0,5.0,1,0,550.0
3736,2022,692,70,270.0,9.0,30.0,1,0,700.0
3737,2022,697,70,300.0,30.0,10.0,0,0,1670.0
3738,2022,695,70,1000.0,37.0,38.0,1,3,1400.0
3739,2022,694,70,500.0,50.0,10.0,1,0,800.0
3740,2022,697,70,520.0,35.0,15.0,0,0,500.0
3741,2022,695,70,226.0,45.0,6.0,1,2,459.0
3742,2022,697,70,420.0,30.0,15.0,1,0,600.0
3743,2022,689,70,600.0,23.0,5.0,1,4,550.0
3744,2022,697,70,1000.0,80.0,13.0,1,0,500.0
3745,2022,697,70,200.0,20.0,10.0,1,3,890.0
3746,2022,695,70,100.0,20.0,5.0,0,0,950.0
3747,2022,697,70,250.0,50.0,5.5,1,0,670.0
3748,2022,695,70,1000.0,20.0,60.0,0,0,560.0
3749,2022,692,70,180.0,30.0,6.0,1,0,430.0
3750,2022,689,70,600.0,5.0,23.0,1,4,550.0
3751,2022,695,70,1000.0,100.0,10.0,1,3,490.0
3752,2022,695,70,250.0,50.0,5.0,0,0,690.0
3753,2022,695,70,100.0,20.0,5.0,1,3,950.0
3754,2022,697,70,250.0,50.0,5.5,1,3,350.0
3755,2022,697,70,200.0,40.0,5.0,1,0,830.0
3756,2022,697,70,600.0,10.0,60.0,1,0,780.0
3757,2022,698,70,400.0,80.0,5.0,0,0,560.0
3758,2022,697,70,270.0,55.0,5.0,1,0,600.0
3759,2022,694,70,1000.0,50.0,20.0,1,4,500.0
3760,2022,695,70,200.0,5.0,40.0,0,0,580.0
3761,2022,688,70,108.0,6.0,18.0,1,4,269.0
3762,2022,697,70,350.0,70.0,5.0,1,0,618.0
3763,2022,695,70,1000.0,100.0,10.0,1,3,520.0
3764,2022,697,70,233.0,48.0,5.0,1,0,800.0
3765,2022,697,70,270.0,50.0,5.5,1,0,850.0
3766,2022,694,70,250.0,50.0,5.0,1,4,660.0
3767,2022,694,70,250.0,50.0,5.0,1,4,650.0
3768,2022,697,70,500.0,50.0,10.0,1,0,450.0
3769,2022,695,70,250.0,32.0,32.0,1,4,690.0
3770,2022,694,70,2000.0,100.0,20.0,1,0,940.0
3771,2022,694,70,250.0,32.0,32.0,1,4,690.0
3772,2022,692,70,200.0,40.0,5.0,0,0,460.0
3773,2022,695,70,250.0,50.0,5.0,0,0,900.0
3774,2022,695,70,1000.0,10.0,1000.0,1,0,450.0
3775,2022,698,70,1100.0,110.0,10.0,1,3,556.0
3776,2022,697,70,165.0,30.0,5.0,1,4,700.0
3777,2022,694,70,4000.0,100.0,20.0,1,0,940.0
3778,2022,695,70,250.0,50.0,4.99,0,2,800.0
3779,2022,695,70,1000.0,100.0,9.99,0,3,700.0
3780,2022,695,70,120.0,20.0,6.0,1,4,700.0
3781,2022,695,70,1000.0,10.0,100.0,0,3,470.0
3782,2022,697,70,225.0,5.0,45.0,1,3,558.0
3783,2022,695,70,1000.0,40.0,25.0,1,0,480.0
3784,2022,697,70,190.0,5.0,38.0,1,0,514.9
3785,2022,695,70,1000.0,10.0,100.0,1,2,380.0
3786,2022,695,70,250.0,50.0,5.0,1,0,690.0
3787,2022,692,70,1006.0,74.0,13.0,1,0,449.0
3788,2022,698,70,250.0,50.0,5.0,0,0,300.0
3789,2022,697,70,231.0,46.0,5.0,1,0,700.0
3790,2022,697,70,230.0,46.0,5.0,1,0,665.0
3791,2022,694,70,230.0,46.0,5.0,1,0,545.1
3792,2022,697,70,2000.0,100.0,20.0,1,0,2200.0
3793,2022,697,70,1000.0,100.0,10.0,1,0,450.0
3794,2022,694,70,1000.0,100.0,5.0,1,0,560.0
3795,2022,697,70,250.0,50.0,5.0,1,0,650.0
3796,2022,697,70,2200.0,80.0,5.0,1,0,2200.0
3797,2022,694,70,500.0,100.0,5.0,1,0,940.0
3798,2022,697,70,250.0,50.0,5.0,1,0,820.0
3799,2022,689,70,125.0,25.0,5.0,1,0,1450.0
3800,2022,697,70,300.0,60.0,5.0,1,0,450.0
3801,2022,695,70,250.0,5.0,50.0,0,0,500.0
3802,2022,695,70,5162.0,120.0,41.0,1,3,1400.0
3803,2022,695,70,1000.0,50.0,22.0,1,4,700.0
3804,2022,694,70,200.0,40.0,5.0,1,0,550.0
3805,2022,695,70,500.0,50.0,10.0,1,4,2800.0
3806,2022,695,70,500.0,50.0,10.0,1,4,1400.0
3807,2022,695,70,500.0,50.0,10.0,1,4,600.0
3808,2022,697,70,500.0,50.0,10.0,1,0,450.0
3809,2022,697,70,2000.0,100.0,20.0,1,0,600.0
3810,2022,695,70,220.0,6.0,42.99,0,0,600.0
3811,2022,695,70,1000.0,60.0,17.0,1,2,950.0
3812,2022,688,70,192.0,32.0,6.0,1,0,614.4
3813,2022,689,70,600.0,23.0,5.0,1,4,550.0
3814,2022,695,70,247.0,30.0,10.0,1,3,480.0
3815,2022,697,70,250.0,5.0,50.0,1,4,819.0
3816,2022,692,70,315.0,12.0,26.0,1,0,420.0
3817,2022,694,70,604.0,120.8,5.0,1,0,799.0
3818,2022,697,70,234.0,42.99,5.0,0,3,790.0
3819,2022,695,70,250.0,50.0,5.0,1,0,690.0
3820,2022,697,70,250.0,50.0,5.0,1,0,600.0
3821,2022,695,70,250.0,5.0,50.0,1,4,550.0
3822,2022,697,70,250.0,50.0,6.0,0,3,490.0
3823,2022,697,70,200.0,40.0,5.0,1,0,400.0
3824,2022,689,70,2000.0,5.0,33.0,1,4,450.0
3825,2022,695,70,200.0,40.0,5.0,1,4,550.0
3826,2022,689,70,100.0,20.0,5.0,1,0,900.0
3827,2022,692,70,250.0,25.0,10.0,0,0,620.0
3828,2022,694,70,450.0,45.0,10.0,0,0,850.0
3829,2022,694,70,250.0,50.0,5.0,0,0,679.0
3830,2022,696,70,250.0,50.0,5.0,0,0,599.0
3831,2022,697,70,225.0,5.0,45.0,1,0,1160.0
3832,2022,697,70,150.0,30.0,5.0,1,0,650.0
3833,2022,697,70,270.0,9.0,30.0,1,0,700.0
3834,2022,689,70,300.0,60.0,5.0,0,0,868.0
3835,2022,694,70,200.0,40.0,5.0,1,0,550.0
3836,2022,689,70,300.0,60.0,5.0,0,0,868.0
3837,2022,697,70,250.0,50.0,5.0,1,0,400.0
3838,2022,692,70,150.0,5.0,30.0,1,0,418.95
3839,2022,692,70,261.0,52.0,5.0,1,4,522.0
3840,2022,689,70,540.0,54.0,10.0,1,0,430.0
3841,2022,694,70,17667.0,3533.4,5.0,0,0,12000.0
3842,2022,695,70,1000.0,100.0,10.0,1,4,450.0
3843,2022,692,70,1095.0,100.0,10.0,1,0,434.0
3844,2022,695,70,250.0,5.0,50.0,1,0,480.0
3845,2022,689,70,150.0,30.0,5.0,1,0,750.0
3846,2022,697,70,200.0,40.0,5.0,1,0,799.0
3847,2022,692,70,153.0,30.0,5.0,1,0,414.0
3848,2022,689,70,600.0,25.0,24.0,1,4,650.0
3849,2022,692,70,250.0,50.0,5.0,0,0,550.0
3850,2022,697,70,225.0,5.0,45.0,1,0,1160.0
3851,2022,695,70,120.0,6.0,20.0,1,3,1080.0
3852,2022,692,70,250.0,50.0,5.0,1,4,595.0
3853,2022,692,70,315.0,26.0,12.0,1,0,419.0
3854,2022,689,70,250.0,31.0,8.0,1,0,390.0
3855,2022,697,70,150.0,30.0,5.0,1,0,525.0
3856,2022,695,70,250.0,60.0,5.0,1,0,600.0
3857,2022,697,70,150.0,30.0,5.0,1,4,1310.0
3858,2022,694,70,605.0,75.0,8.0,1,2,786.5
3859,2022,697,70,403.0,40.3,10.0,1,0,185.0
3860,2022,695,70,250.0,5.0,50.0,1,0,550.0
3861,2022,694,70,622.0,70.0,8.0,1,0,808.6
3862,2022,696,70,250.0,50.0,5.0,0,0,599.0
3863,2022,695,70,1000.0,75.0,75.0,1,1,700.0
3864,2022,697,70,225.0,45.0,5.0,1,0,1100.0
3865,2022,696,70,120.0,5.0,24.0,1,3,750.0
3866,2022,697,70,300.0,60.0,5.0,1,0,600.0
3867,2022,695,70,275.0,55.0,5.0,1,0,400.0
3868,2022,694,70,210.0,43.0,55.0,1,0,700.0
3869,2022,697,70,236.0,5.0,40.0,1,0,472.0
3870,2022,692,70,400.0,80.0,5.0,1,0,600.0
3871,2022,692,70,268.0,53.6,5.0,1,0,589.6
3872,2022,696,70,282.0,47.0,6.0,0,0,450.0
3873,2022,697,70,150.0,30.0,5.0,1,3,1200.0
3874,2022,695,70,1000.0,100.0,10.0,1,3,500.0
3875,2022,697,70,830.0,32.0,29.99,0,0,480.0
3876,2022,692,70,268.0,53.6,4.96,1,3,590.0
3877,2022,691,70,13378.0,2675.6,5.0,0,0,4000.0
3878,2022,695,70,230.0,46.0,5.0,0,0,420.0
3879,2022,694,70,604.0,60.0,7.99,1,0,785.2
3880,2022,695,70,230.0,46.0,5.0,0,0,420.0
3881,2022,692,70,250.0,5.0,50.0,1,3,679.0
3882,2022,689,70,165.0,5.0,33.0,1,4,700.0
3883,2022,696,70,2000.0,33.0,5.0,1,4,450.0
3884,2022,692,70,300.0,60.0,5.5,1,0,450.0
3885,2022,695,70,1000.0,88.0,12.0,1,0,590.0
3886,2022,695,70,120.0,6.0,20.0,1,3,850.0
3887,2022,695,70,1000.0,66.0,16.0,1,2,600.0
3888,2022,694,70,250.0,5.0,40.0,1,4,555.0
3889,2022,688,70,600.0,40.0,15.0,1,0,1500.0
3890,2022,694,70,500.0,10.0,50.0,1,4,650.0
3891,2022,690,70,120.0,24.0,5.0,1,3,824.0
3892,2022,695,70,1000.0,100.0,20.0,1,2,2300.0
3893,2022,697,70,300.0,30.0,10.0,0,0,1770.0
3894,2022,695,70,1000.0,200.0,5.0,1,2,900.0
