,Year,District,Province,Spare,Length,Width,Amenities,Direction,Price
4299,2022,703,72,114.0,5.0,22.8,1,0,0.42
4300,2022,708,72,210.0,35.0,5.99,1,0,0.415
4301,2022,709,72,208.0,41.6,5.0,0,0,0.57
4302,2022,710,72,3400.0,5.0,40.0,1,4,0.71
4303,2022,708,72,185.0,37.0,5.0,1,0,0.4
4304,2022,708,72,150.0,5.0,30.0,1,0,0.395
4305,2022,710,72,200.0,40.0,5.0,1,0,0.869
4306,2022,705,72,220.0,44.0,5.0,1,0,0.479
4307,2022,710,72,150.0,30.0,5.0,1,0,0.43
4308,2022,710,72,389.0,38.0,10.0,1,0,0.63
4309,2022,707,72,150.0,12.0,30.0,0,0,0.62
4310,2022,708,72,136.0,27.0,5.0,0,0,0.45
4311,2022,708,72,171.0,34.0,5.0,1,0,0.389
4312,2022,708,72,170.0,34.0,5.0,1,0,0.49
4313,2022,708,72,170.0,34.0,5.0,1,2,0.49
4314,2022,711,72,2000.0,40.0,50.0,1,0,0.15
4315,2022,711,72,225.0,5.0,45.0,1,0,0.92
4316,2022,710,72,1722.0,50.0,29.99,1,0,0.695
4317,2022,708,72,175.0,25.0,7.0,1,0,0.459
4318,2022,711,72,200.0,10.0,20.0,1,0,0.25
4319,2022,708,72,240.0,48.0,5.0,1,0,0.555
4320,2022,711,72,200.0,10.0,20.0,1,0,0.25
4321,2022,710,72,480.0,12.0,41.0,1,3,2.0
4322,2022,710,72,263.0,52.6,5.0,1,0,0.77
4323,2022,711,72,200.0,10.0,20.0,1,0,0.25
4324,2022,703,72,120.0,5.0,24.0,1,0,0.63
4325,2022,711,72,300.0,30.0,9.99,1,0,0.98
4326,2022,710,72,150.0,30.0,5.0,1,0,0.79
4327,2022,709,72,112.0,22.5,5.0,1,0,0.595
4328,2022,710,72,97.0,19.5,5.0,1,0,0.485
4329,2022,710,72,105.0,21.0,5.0,1,0,0.575
4330,2022,710,72,3400.0,5.0,40.0,1,0,0.71
4331,2022,710,72,127.0,25.5,5.0,1,0,0.645
4332,2022,710,72,99.0,20.0,5.0,1,0,0.545
4333,2022,710,72,103.0,21.0,5.0,1,0,0.585
4334,2022,712,72,103.0,21.0,5.0,1,0,0.615
4335,2022,712,72,95.0,19.0,5.0,1,0,0.56
4336,2022,712,72,103.0,20.5,5.0,1,0,0.61
4337,2022,710,72,99.0,20.0,5.0,1,0,0.575
4338,2022,712,72,98.0,19.5,5.0,1,0,0.588
4339,2022,710,72,98.0,19.5,5.0,1,0,0.635
4340,2022,710,72,90.0,18.0,5.0,1,0,0.625
4341,2022,710,72,90.0,23.0,5.0,1,0,0.625
4342,2022,710,72,108.0,21.5,5.0,1,0,0.46
4343,2022,710,72,112.0,22.5,5.0,1,0,0.425
4344,2022,709,72,109.0,22.0,5.0,1,0,0.425
4345,2022,708,72,115.0,23.0,5.0,1,0,0.339
4346,2022,709,72,215.0,36.0,6.0,1,0,0.625
4347,2022,709,72,105.0,21.0,5.0,1,0,0.485
4348,2022,710,72,382.0,76.4,5.0,0,0,0.46
4349,2022,707,72,500.0,25.0,19.99,1,0,0.7
4350,2022,708,72,105.0,21.0,5.0,1,0,0.329
4351,2022,710,72,165.0,5.0,33.0,1,0,0.32
4352,2022,708,72,340.0,68.0,5.0,1,0,0.455
4353,2022,708,72,157.0,31.5,5.0,1,0,0.39
4354,2022,708,72,155.0,31.0,5.0,1,0,0.38
4355,2022,708,72,354.0,71.0,5.0,1,0,0.45
4356,2022,708,72,111.0,22.0,5.0,1,0,0.41
4357,2022,708,72,126.0,21.0,6.0,1,0,0.41
4358,2022,708,72,132.0,22.0,6.0,1,0,0.395
4359,2022,708,72,119.0,24.0,5.0,1,0,0.375
4360,2022,708,72,119.0,24.0,5.0,1,0,0.595
4361,2022,709,72,94.0,19.0,5.0,1,0,0.575
4362,2022,709,72,107.0,21.5,5.0,1,0,0.585
4363,2022,709,72,101.0,20.0,5.0,1,0,0.565
4364,2022,703,72,535.0,107.0,5.0,0,0,2.1
4365,2022,709,72,98.0,20.0,5.0,1,0,0.485
4366,2022,711,72,90.0,5.0,16.0,1,0,0.3
4367,2022,710,72,125.0,25.0,5.0,1,0,0.859
4368,2022,705,72,270.0,34.0,5.0,1,1,0.378
4369,2022,705,72,270.0,34.0,5.0,1,1,0.378
4370,2022,711,72,154.0,30.8,5.0,0,0,0.68
4371,2022,703,72,120.0,5.0,24.0,1,0,0.68
4372,2022,703,72,200.0,5.0,40.0,1,0,1.18
4373,2022,712,72,150.0,30.0,5.0,1,0,0.789
4374,2022,710,72,138.0,27.0,5.0,1,0,0.7
4375,2022,711,72,205.0,41.0,5.0,1,4,0.565
4376,2022,707,72,215.0,10.0,10.0,1,3,0.584
4377,2022,711,72,200.0,40.0,5.0,1,0,0.7
4378,2022,711,72,300.0,30.0,10.0,1,0,0.45
4379,2022,711,72,150.0,30.0,5.0,1,0,0.65
4380,2022,708,72,170.0,34.0,5.0,1,3,0.489
4381,2022,708,72,190.0,38.0,5.0,1,0,0.449
4382,2022,707,72,180.0,37.0,5.0,1,0,0.35
4383,2022,708,72,95.0,19.0,4.99,1,0,0.339
4384,2022,710,72,100.0,20.0,5.0,1,0,0.38
4385,2022,708,72,110.0,22.0,5.0,1,0,0.339
4386,2022,708,72,175.0,35.0,5.0,0,0,0.46
4387,2022,708,72,110.0,5.0,21.0,1,0,0.339
4388,2022,708,72,170.0,34.0,5.0,1,3,0.49
4389,2022,707,72,496.0,99.2,5.0,0,0,0.65
4390,2022,708,72,170.0,34.0,5.0,1,0,0.49
4391,2022,708,72,288.0,48.0,6.0,1,0,0.56
4392,2022,708,72,198.0,33.0,6.0,1,0,0.51
4393,2022,712,72,150.0,30.0,5.0,1,0,0.89
4394,2022,709,72,267.4,37.0,7.0,1,0,0.43
4395,2022,712,72,210.0,42.0,4.99,0,0,0.88
4396,2022,710,72,200.0,30.0,10.0,1,0,0.8
4397,2022,712,72,150.0,30.0,5.0,1,3,0.569
4398,2022,707,72,450.0,15.0,30.0,1,0,0.58
4399,2022,703,72,160.0,32.0,5.0,0,1,0.52
4400,2022,712,72,300.0,5.0,60.0,1,0,0.98
4401,2022,711,72,150.0,30.0,5.0,1,0,0.65
4402,2022,710,72,125.0,25.0,5.0,1,0,0.868
4403,2022,707,72,150.0,30.0,5.0,1,0,0.38
4404,2022,710,72,109.0,22.0,5.0,0,0,0.65
4405,2022,711,72,150.0,5.0,30.0,1,0,0.45
4406,2022,710,72,250.0,25.0,10.0,1,0,0.98
4407,2022,711,72,360.0,36.0,10.0,0,0,1.45
4408,2022,710,72,105.0,5.0,21.0,1,0,0.7
4409,2022,705,72,175.0,35.0,5.0,0,0,0.479
4410,2022,712,72,90.0,18.0,5.0,0,0,0.45
4411,2022,708,72,100.0,20.0,5.0,1,0,0.339
4412,2022,711,72,80.0,16.0,5.0,1,0,0.58
4413,2022,712,72,100.0,18.0,5.8,1,0,0.73
4414,2022,707,72,155.0,31.0,5.0,1,0,0.6
4415,2022,710,72,170.0,5.0,34.0,1,2,0.75
4416,2022,712,72,100.0,5.0,20.0,1,0,0.7
4417,2022,712,72,150.0,30.0,5.0,1,0,0.688
4418,2022,710,72,150.0,29.0,6.0,1,0,0.862
4419,2022,712,72,299.0,6.0,42.0,1,0,0.45
4420,2022,708,72,110.0,22.0,5.0,1,1,0.339
4421,2022,708,72,300.0,50.0,6.0,1,0,0.55
4422,2022,710,72,1085.0,30.0,37.0,1,4,0.95
4423,2022,706,72,5450.0,74.0,80.0,1,3,3.3
4424,2022,709,72,267.4,37.0,7.0,1,0,0.43
4425,2022,705,72,175.0,35.0,5.0,0,0,0.479
4426,2022,708,72,238.0,34.0,7.0,1,0,0.44
4427,2022,708,72,170.0,34.0,5.0,1,0,0.349
4428,2022,708,72,180.0,30.0,6.0,1,0,0.425
4429,2022,708,72,95.0,19.0,4.99,1,3,0.339
4430,2022,711,72,150.0,30.0,5.0,1,0,0.68
4431,2022,709,72,208.0,41.6,5.0,0,0,0.57
4432,2022,710,72,382.0,76.4,5.0,0,0,0.46
4433,2022,707,72,144.0,30.0,4.99,0,0,0.555
4434,2022,708,72,300.0,50.0,6.0,1,0,0.559
4435,2022,711,72,150.0,30.0,5.0,1,3,0.689
4436,2022,711,72,150.0,5.0,20.0,1,0,0.6
4437,2022,710,72,301.0,60.2,5.0,0,0,1.55
4438,2022,712,72,450.0,15.0,30.0,1,0,0.5
4439,2022,707,72,140.0,25.0,4.98,0,0,0.48
4440,2022,712,72,150.0,30.0,5.0,1,0,0.78
4441,2022,708,72,125.0,23.99,5.0,1,2,0.439
4442,2022,712,72,250.0,10.0,25.0,1,0,0.98
4443,2022,708,72,100.0,5.0,19.96,1,0,0.339
4444,2022,711,72,955.0,90.0,10.6,0,0,3.2
4445,2022,712,72,150.0,30.0,5.0,1,0,0.67
4446,2022,711,72,150.0,30.0,5.0,1,0,0.65
4447,2022,709,72,126.9,31.8,4.0,1,0,0.93
4448,2022,710,72,125.0,25.0,5.0,0,0,0.58
4449,2022,708,72,195.0,39.0,5.0,1,0,0.51
4450,2022,710,72,118.0,23.0,5.0,1,0,0.495
4451,2022,708,72,917.0,183.4,5.0,0,0,2.2
4452,2022,707,72,140.0,28.0,5.0,0,0,0.48
4453,2022,712,72,150.0,30.0,5.0,1,0,0.72
4454,2022,708,72,150.0,30.0,5.0,0,0,0.39
4455,2022,710,72,125.0,25.0,5.0,0,0,0.58
4456,2022,710,72,125.0,25.0,5.0,1,0,0.55
4457,2022,712,72,150.0,30.0,5.0,1,0,0.79
4458,2022,712,72,150.0,30.0,5.0,1,0,0.75
4459,2022,708,72,170.0,25.0,7.0,1,0,0.389
4460,2022,712,72,100.0,20.0,5.0,1,0,0.5
4461,2022,711,72,150.0,30.0,5.0,1,2,0.72
4462,2022,712,72,250.0,25.0,10.0,1,0,0.78
4463,2022,707,72,150.0,30.0,5.0,0,0,0.6
4464,2022,712,72,150.0,30.0,4.98,1,0,0.79
4465,2022,711,72,150.0,30.0,5.0,1,1,0.7
4466,2022,703,72,198.0,33.0,6.0,1,1,0.62
4467,2022,703,72,280.0,28.0,9.99,1,1,0.58
4468,2022,712,72,112.0,22.0,4.99,0,0,0.78
4469,2022,708,72,210.0,42.0,5.0,0,0,0.42
4470,2022,707,72,168.0,11.0,15.0,0,0,0.47
4471,2022,710,72,155.0,31.0,5.0,0,0,0.59
4472,2022,708,72,160.0,32.0,5.0,1,0,0.3
4473,2022,710,72,165.0,31.0,5.0,1,0,0.78
4474,2022,707,72,130.0,26.0,5.0,0,0,0.6
4475,2022,707,72,250.0,50.0,5.0,0,0,0.46
4476,2022,708,72,150.0,30.0,5.0,1,0,0.39
4477,2022,707,72,1000.0,200.0,5.0,0,0,0.9
4478,2022,708,72,238.0,34.0,7.0,1,0,0.449
4479,2022,707,72,150.0,30.0,5.0,1,0,0.3
4480,2022,708,72,150.0,39.0,5.0,1,2,0.392
4481,2022,711,72,125.0,25.0,5.0,0,0,0.71
4482,2022,708,72,175.0,35.0,5.0,1,0,0.449
4483,2022,708,72,300.0,50.0,6.0,1,0,0.519
4484,2022,707,72,150.0,30.0,5.0,1,0,0.55
4485,2022,707,72,150.0,30.0,5.0,1,0,0.69
4486,2022,710,72,125.0,25.0,5.0,0,0,0.58
4487,2022,707,72,529.2,105.84,5.0,1,1,0.73
4488,2022,707,72,140.0,28.0,5.0,0,0,0.48
4489,2022,710,72,129.0,25.0,5.0,0,0,0.534
4490,2022,710,72,200.0,5.0,40.0,1,0,0.6
4491,2022,712,72,200.0,40.0,5.0,0,0,0.5
4492,2022,707,72,168.0,11.0,15.0,0,0,0.47
4493,2022,710,72,222.0,44.4,5.0,0,0,0.75
4494,2022,709,72,183.0,30.0,6.0,1,0,0.35
4495,2022,710,72,125.0,25.0,5.0,0,0,0.58
4496,2022,708,72,332.0,30.0,12.0,1,0,1.4
4497,2022,711,72,250.0,25.0,10.0,1,0,0.58
4498,2022,710,72,99.0,23.0,5.0,0,0,0.455
4499,2022,711,72,100.0,20.0,5.0,1,0,0.32
4500,2022,712,72,950.0,50.0,25.0,1,0,0.65
4501,2022,711,72,164.8,5.0,35.0,0,0,0.43
4502,2022,710,72,860.0,45.0,20.0,1,0,3.2
4503,2022,711,72,150.0,30.0,5.0,0,0,0.78
4504,2022,707,72,200.0,40.0,5.0,0,0,0.3
4505,2022,703,72,150.0,5.0,20.0,1,0,0.68
4506,2022,708,72,170.0,35.0,5.0,1,3,0.49
4507,2022,710,72,140.0,28.0,5.0,0,0,0.48
4508,2022,707,72,150.0,30.0,5.0,0,0,0.3
4509,2022,707,72,150.0,30.0,5.0,1,0,0.35
4510,2022,711,72,150.0,30.0,5.0,1,0,0.59
4511,2022,708,72,150.0,30.0,4.99,1,0,0.299
4512,2022,708,72,150.0,31.0,5.0,1,0,0.378
4513,2022,707,72,150.0,30.0,5.0,0,0,0.6
4514,2022,712,72,150.0,30.0,5.0,1,0,0.78
4515,2022,708,72,150.0,34.0,5.0,1,3,0.38
4516,2022,710,72,181.0,33.0,5.5,1,0,0.56
4517,2022,711,72,150.0,5.0,30.0,1,0,0.6
4518,2022,710,72,150.0,5.0,30.0,1,1,0.75
4519,2022,708,72,150.0,30.0,5.0,1,3,0.4
4520,2022,710,72,117.0,25.0,5.0,1,0,0.575
4521,2022,708,72,175.0,25.0,7.0,1,0,0.379
4522,2022,708,72,170.0,35.0,5.0,1,1,0.439
4523,2022,707,72,150.0,5.0,30.0,1,0,0.32
4524,2022,708,72,150.0,30.0,5.0,1,0,0.38
4525,2022,710,72,130.0,5.0,26.0,1,0,0.55
4526,2022,707,72,140.0,28.0,5.0,0,0,0.579
4527,2022,708,72,170.0,35.0,5.0,1,3,0.495
4528,2022,712,72,150.0,30.0,5.0,1,0,0.52
4529,2022,710,72,140.0,5.0,28.0,0,0,0.63
4530,2022,711,72,150.0,30.0,5.0,1,0,0.45
4531,2022,708,72,175.0,35.0,5.0,0,0,0.42
4532,2022,711,72,150.0,30.0,5.0,1,0,0.7
4533,2022,712,72,180.0,36.0,5.0,0,0,0.6
4534,2022,711,72,200.0,20.0,10.0,1,0,0.68
4535,2022,707,72,140.0,28.0,5.0,0,0,0.48
4536,2022,707,72,125.0,5.0,25.0,1,1,0.3
4537,2022,711,72,150.0,5.0,30.0,1,0,0.43
4538,2022,710,72,230.0,18.0,13.0,1,0,0.45
4539,2022,710,72,121.0,25.0,5.0,1,1,0.7
4540,2022,711,72,150.0,30.0,5.0,1,0,0.7
4541,2022,710,72,125.0,25.0,5.0,0,0,0.58
4542,2022,707,72,1650.0,55.0,30.0,0,0,5.85
4543,2022,706,72,120.0,8.0,17.0,1,0,0.389
4544,2022,705,72,1034.7,49.27,21.0,1,0,0.26
4545,2022,710,72,125.0,25.0,5.0,0,0,0.58
4546,2022,703,72,100.0,20.0,5.0,1,3,0.4
4547,2022,706,72,1003.5,66.59,15.07,1,0,0.6
4548,2022,707,72,150.0,5.0,29.99,1,0,1.23
4549,2022,706,72,637.0,112.43,7.2,0,0,0.7
4550,2022,708,72,150.0,430.0,5.0,1,0,0.379
4551,2022,703,72,178.5,29.75,6.0,1,3,0.55
4552,2022,709,72,168.0,28.0,6.0,1,0,0.45
4553,2022,703,72,2350.0,112.0,21.0,1,0,0.42
4554,2022,708,72,155.0,5.0,31.0,1,0,0.39
4555,2022,707,72,140.0,28.0,5.0,0,0,0.48
4556,2022,706,72,136.0,8.0,16.99,1,1,0.389
4557,2022,708,72,170.0,34.0,5.0,1,0,0.439
4558,2022,707,72,140.0,28.0,5.0,0,0,0.579
4559,2022,705,72,150.0,30.0,5.0,0,0,0.49
4560,2022,703,72,150.0,5.0,31.0,1,0,0.68
4561,2022,712,72,150.0,30.0,5.0,0,0,0.39
4562,2022,710,72,150.0,30.0,5.0,1,1,0.69
4563,2022,709,72,145.0,29.0,5.0,0,0,0.825
4564,2022,709,72,183.0,30.5,6.0,1,2,0.25
4565,2022,710,72,125.0,25.0,5.0,1,0,0.98
4566,2022,710,72,125.0,25.0,5.0,0,0,0.58
4567,2022,711,72,150.0,30.0,5.0,1,0,0.7
4568,2022,712,72,513.0,27.0,19.0,0,0,3.52
4569,2022,710,72,150.0,30.0,5.0,1,0,0.68
4570,2022,711,72,150.0,30.0,5.0,1,0,0.6
4571,2022,709,72,168.0,28.0,6.0,1,0,0.45
4572,2022,708,72,155.0,31.0,5.0,1,0,0.369
4573,2022,712,72,200.0,5.0,40.0,1,1,0.85
4574,2022,711,72,150.0,30.0,5.0,1,0,0.6
4575,2022,707,72,150.0,30.0,5.0,1,0,0.55
4576,2022,703,72,178.5,29.85,6.0,1,4,0.5
4577,2022,710,72,100.0,20.0,5.0,0,0,0.495
4578,2022,710,72,125.0,25.0,5.0,0,0,0.58
4579,2022,709,72,426.1,36.3,15.0,1,2,0.45
4580,2022,708,72,150.0,29.0,5.0,1,0,0.379
4581,2022,710,72,400.0,40.0,9.99,1,0,0.98
4582,2022,706,72,128.0,25.6,5.0,1,0,0.46
4583,2022,703,72,150.0,5.0,20.0,1,0,0.68
4584,2022,710,72,3865.0,773.0,5.0,0,0,7.73
4585,2022,710,72,150.0,5.0,30.0,1,1,0.75
4586,2022,710,72,125.0,25.0,5.0,0,0,0.58
4587,2022,707,72,150.0,6.0,25.0,1,0,0.35
4588,2022,708,72,136.0,17.0,8.0,0,0,0.39
4589,2022,705,72,275.0,5.0,55.0,1,0,0.389
4590,2022,707,72,150.0,30.0,5.0,1,0,0.55
4591,2022,707,72,140.0,28.0,5.0,0,0,0.48
4592,2022,709,72,250.0,25.0,10.0,0,0,1.35
4593,2022,707,72,150.0,30.0,5.0,0,0,0.58
4594,2022,710,72,450.0,90.0,5.0,0,0,1.85
4595,2022,711,72,150.0,5.0,30.0,1,0,0.6
4596,2022,708,72,255.0,5.0,51.0,1,0,0.519
4597,2022,712,72,150.0,30.0,5.0,1,0,0.55
4598,2022,710,72,200.0,5.0,40.0,1,0,0.6
4599,2022,708,72,150.0,5.0,30.0,1,0,0.389
4600,2022,708,72,150.0,34.0,45.0,1,3,0.382
4601,2022,705,72,1134.3,226.85999999999999,5.0,1,0,0.29
4602,2022,708,72,150.0,5.0,5.0,1,3,0.391
4603,2022,712,72,150.0,30.0,5.0,1,0,0.75
4604,2022,707,72,140.0,28.0,5.0,0,0,0.48
4605,2022,710,72,150.0,30.0,5.0,1,0,0.689
4606,2022,707,72,180.0,36.0,5.0,0,0,0.57
4607,2022,712,72,280.0,56.0,5.0,0,0,0.75
4608,2022,708,72,150.0,30.0,4.99,1,0,0.379
4609,2022,712,72,150.0,30.0,5.0,0,0,0.55
4610,2022,707,72,140.0,28.0,5.0,0,0,0.6
4611,2022,712,72,310.0,62.0,6.0,0,0,0.62
4612,2022,708,72,150.0,33.99,5.0,1,3,0.382
4613,2022,721,74,105.0,21.0,5.0,0,0,0.95
4614,2022,725,74,130.0,20.0,6.5,1,0,4.55
4615,2022,720,74,360.0,10.0,36.0,0,0,0.95
4616,2022,721,74,150.0,5.0,30.0,1,0,1.85
4617,2022,721,74,3500.0,43.0,25.0,1,0,0.75
4618,2022,720,74,369.0,35.0,10.0,1,0,0.95
4619,2022,721,74,125.0,5.0,25.0,1,0,1.35
4620,2022,725,74,98.0,17.5,5.5,1,3,2.5
4621,2022,721,74,100.0,20.0,5.0,1,2,1.1
4622,2022,720,74,1009.0,100.0,10.0,1,1,0.76
4623,2022,721,74,150.0,30.0,5.0,0,0,1.68
4624,2022,721,74,150.0,30.0,5.0,1,3,1.6
4625,2022,720,74,319.0,60.0,5.0,1,0,1.4
4626,2022,720,74,350.0,10.0,35.0,1,0,1.2
4627,2022,721,74,100.0,25.0,5.0,0,0,0.95
4628,2022,719,74,150.0,30.0,5.0,1,0,1.2
4629,2022,725,74,100.0,5.0,20.0,1,4,0.546
4630,2022,719,74,218.0,43.0,5.0,1,2,1.5
4631,2022,721,74,250.0,50.0,5.0,1,0,0.35
4632,2022,721,74,120.0,24.0,5.0,1,4,0.689
4633,2022,721,74,70.0,14.0,5.0,1,0,0.539
4634,2022,719,74,150.0,30.0,5.0,0,0,1.1
4635,2022,721,74,100.0,20.0,5.0,1,0,0.95
4636,2022,718,74,487.0,35.0,14.0,1,0,1.44
4637,2022,721,74,100.0,20.0,4.98,1,0,0.95
4638,2022,723,74,65.0,13.0,5.0,0,0,1.0
4639,2022,725,74,220.0,10.0,22.0,1,0,9.5
4640,2022,718,74,90.0,18.0,5.0,1,0,1.79
4641,2022,721,74,105.0,21.0,5.0,0,0,0.98
4642,2022,721,74,150.0,30.0,5.0,1,0,1.79
4643,2022,721,74,150.0,30.0,5.0,1,0,1.8
4644,2022,720,74,414.0,24.0,20.0,1,2,1.14
4645,2022,723,74,100.0,20.0,5.0,1,3,0.95
4646,2022,721,74,160.0,32.0,5.0,1,2,1.6
4647,2022,720,74,163.0,24.0,8.0,1,0,0.96
4648,2022,725,74,163.0,25.0,7.0,1,0,7.5
4649,2022,721,74,350.0,50.0,6.0,1,0,1.2
4650,2022,719,74,805.0,60.0,13.0,1,2,0.375
4651,2022,718,74,1300.0,260.0,5.0,1,0,0.52
4652,2022,721,74,70.0,14.0,5.0,1,0,0.539
4653,2022,721,74,70.0,14.0,5.0,1,0,0.539
4654,2022,723,74,65.0,13.0,5.0,1,0,1.0
4655,2022,721,74,80.0,16.0,5.0,0,0,1.1
4656,2022,720,74,319.0,48.0,5.0,1,0,1.2
4657,2022,720,74,369.0,36.0,10.0,1,0,0.95
4658,2022,721,74,300.0,30.0,10.0,1,0,2.17
4659,2022,721,74,70.0,14.0,5.0,0,0,1.1
4660,2022,721,74,100.0,5.0,20.0,1,0,0.9
4661,2022,725,74,70.0,15.0,5.0,0,0,1.7
4662,2022,724,74,1200.0,240.0,5.0,0,0,0.49
4663,2022,721,74,100.0,20.0,5.0,0,0,1.05
4664,2022,720,74,319.0,67.0,5.0,1,3,1.39
4665,2022,718,74,120.0,24.0,5.0,1,4,0.648
4666,2022,721,74,300.0,30.0,10.0,1,0,2.17
4667,2022,721,74,100.0,20.0,8.0,0,0,0.85
4668,2022,721,74,100.0,20.0,5.0,0,0,0.86
4669,2022,721,74,150.0,30.0,5.0,1,0,1.8
4670,2022,719,74,150.0,30.0,5.0,1,3,1.45
4671,2022,720,74,345.0,10.0,36.0,0,0,0.96
4672,2022,722,74,1100.0,90.0,12.0,1,0,1.95
4673,2022,723,74,490.0,98.0,5.0,0,0,6.5
4674,2022,718,74,420.0,30.0,14.99,1,0,1.55
4675,2022,725,74,300.0,25.0,6.0,1,0,4.75
4676,2022,724,74,82.0,16.4,5.0,0,0,2.79
4677,2022,720,74,1100.0,10.0,120.0,0,0,0.96
4678,2022,723,74,65.0,13.0,5.0,1,0,1.39
4679,2022,721,74,300.0,10.0,30.0,1,4,1.6
4680,2022,723,74,72.0,14.4,5.0,1,0,1.6
4681,2022,726,74,580.0,58.0,10.0,1,3,3.2
4682,2022,721,74,100.0,20.0,5.0,0,0,0.89
4683,2022,722,74,1100.0,220.0,5.0,1,0,1.0
4684,2022,726,74,580.0,58.0,10.0,1,3,3.2
4685,2022,718,74,250.0,5.0,50.0,1,0,2.0
4686,2022,721,74,100.0,20.0,5.0,0,0,1.02
4687,2022,721,74,100.0,20.0,5.0,0,0,0.83
4688,2022,721,74,150.0,30.0,5.0,1,2,2.36
4689,2022,718,74,250.0,50.0,5.0,1,0,2.0
4690,2022,721,74,100.0,20.0,5.0,0,0,0.9
4691,2022,721,74,300.0,30.0,10.0,1,4,1.6
4692,2022,719,74,1000.0,200.0,5.0,1,0,1.6
4693,2022,722,74,1100.0,87.0,12.5,1,3,2.1
4694,2022,720,74,1000.0,200.0,5.0,1,0,1.75
4695,2022,720,74,210.0,21.0,10.0,1,0,1.22
4696,2022,719,74,1000.0,100.0,10.0,1,0,0.76
4697,2022,721,74,100.0,20.0,5.0,0,0,0.82
4698,2022,721,74,100.0,20.0,8.0,0,0,0.85
4699,2022,722,74,1000.0,20.0,60.0,1,0,1.3
4700,2022,721,74,100.0,15.0,7.0,0,0,0.98
4701,2022,718,74,124.0,5.0,24.0,1,0,1.35
4702,2022,720,74,1000.0,200.0,5.0,0,0,1.5
4703,2022,718,74,1300.0,260.0,5.0,1,0,0.495
4704,2022,721,74,1000.0,200.0,5.0,1,0,1.7
4705,2022,719,74,100.0,5.0,20.0,1,4,0.629
4706,2022,721,74,150.0,30.0,5.0,1,2,2.34
4707,2022,721,74,125.3,0.01,5.0,0,0,1.25
4708,2022,723,74,72.0,14.4,5.0,1,0,1.35
4709,2022,721,74,805.0,53.0,15.0,1,3,0.555
4710,2022,722,74,1000.0,100.0,9.99,1,0,1.6
4711,2022,721,74,1000.0,200.0,5.0,0,0,1.86
4712,2022,721,74,1000.0,200.0,5.0,1,0,1.95
4713,2022,722,74,1000.0,20.0,50.0,1,0,1.6
4714,2022,718,74,1410.0,282.0,5.0,1,0,0.43
4715,2022,718,74,1000.0,40.0,25.0,1,0,0.8
4716,2022,721,74,100.0,20.0,5.0,0,0,1.05
4717,2022,718,74,480.0,48.0,10.0,0,0,0.43
4718,2022,721,74,70.0,14.0,5.0,1,0,0.539
4719,2022,718,74,100.0,20.0,5.0,1,0,3.0
4720,2022,721,74,300.0,30.0,10.0,1,0,7.0
4721,2022,719,74,100.0,20.0,5.0,0,0,0.68
4722,2022,723,74,67.0,13.4,5.0,0,0,1.38
4723,2022,721,74,100.0,20.0,5.0,0,0,0.94
4724,2022,724,74,85.0,17.0,5.0,0,0,1.3
4725,2022,718,74,500.0,30.0,24.99,1,0,1.55
4726,2022,725,74,330.0,66.0,5.0,1,0,1.99
4727,2022,718,74,90.0,5.0,18.0,1,0,1.5
4728,2022,721,74,300.0,30.0,10.0,1,4,1.6
4729,2022,723,74,92.0,18.4,5.0,1,0,1.6
4730,2022,722,74,1076.0,215.2,5.0,1,0,1.9
4731,2022,722,74,1000.0,200.0,5.0,1,0,1.8
4732,2022,721,74,150.0,30.0,5.0,1,0,2.06
4733,2022,718,74,4000.0,120.0,35.0,1,2,48.0
4734,2022,721,74,150.0,30.0,5.0,1,0,1.68
4735,2022,719,74,80.0,16.0,5.0,1,4,0.459
4736,2022,721,74,300.0,30.0,5.0,1,0,2.07
4737,2022,721,74,150.0,30.0,5.0,1,2,1.6
4738,2022,719,74,200.0,5.0,40.0,1,0,0.315
4739,2022,721,74,103.0,20.6,5.0,0,3,0.81
4740,2022,721,74,110.0,22.0,5.0,1,0,1.15
4741,2022,721,74,150.0,30.0,5.0,0,0,1.78
4742,2022,721,74,150.0,30.0,5.0,1,0,1.74
4743,2022,718,74,190.0,30.0,6.34,1,3,4.5
4744,2022,725,74,250.0,50.0,5.0,1,0,0.39
4745,2022,724,74,350.0,50.0,7.0,1,3,0.4
4746,2022,725,74,130.0,6.0,21.0,1,0,2.25
4747,2022,721,74,300.0,30.0,10.0,1,0,1.6
4748,2022,721,74,100.0,20.0,5.0,0,0,0.95
4749,2022,721,74,197.0,20.0,10.0,1,4,0.97
4750,2022,719,74,100.0,20.0,5.0,0,0,0.68
4751,2022,722,74,1000.0,12.0,90.0,1,0,1.8
4752,2022,725,74,142.0,28.4,5.0,0,0,0.75
4753,2022,722,74,1000.0,15.0,66.66,0,0,0.55
4754,2022,721,74,100.0,20.0,5.0,1,4,0.638
4755,2022,721,74,300.0,10.0,30.0,1,4,1.6
4756,2022,725,74,2000.0,100.0,20.0,1,0,0.45
4757,2022,721,74,300.0,30.0,10.0,1,4,1.6
4758,2022,726,74,1100.0,220.0,5.0,0,0,0.39
4759,2022,721,74,250.0,50.0,5.0,1,0,0.35
4760,2022,719,74,1000.0,200.0,5.0,0,0,1.6
4761,2022,721,74,470.0,47.0,10.0,1,0,0.4
4762,2022,720,74,1000.0,200.0,5.0,0,0,1.7
